url,prodi,kata_kunci,judul,abstrak
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/540,TMJ,"tanaman cabai, internet of things, penyiraman, otomatis, monitoring, kelembaban tanah",rancang bangun sistem automatic watering dan atap pelindung pada tanaman cabai berbasis internet of things,"tanaman cabai merupakan salah satu tanaman yang popular di kalangan petani karena permintaannya yang tinggi khususnya grosir pasar dan industri makanan. namun memburuknya lahan atau tanah dan kurangnya sumber daya manusia yang berkualitas menjadi faktor harga cabai terus meningkat. saat ini tren mulai bergeser ke perangkat pintar yang menggunakan internet of things untuk mengatasi masalah umum seperti masalah penyiraman dan pemantauan pada tanaman. dalam penelitian ini diusulkan sebuah automatic watering dan monitoring pada tanaman cabai yang dapat mengurangi interaksi secara langsung karena memiliki fitur otomatisasi, sistem dapat mengetahui kelembaban tanah pada tanaman, mengetahui debit air yang keluar, mengetahui jarak ketinggian air pada bak/tangki air, dan dapat melindungi tanaman dari hujan serta dapat dipantau dari jarak jauh. sistem yang dikembangkan diuji dengan metode pengujian fungsionalitas, dan pengujian performa. pengujian fungsionalitas memberikan hasil bahwa keseluruhan sistem dapat bekerja sesuai yang diinginkan. pengujian performa pada sensor soil dan sensor hujan memeberikan hasil yang stabil dan sesuai pada tiap-tiap sensor, sensor ultrasonik memberikan hasil tingkat keakurasian sebesar 99,38% dan sensor waterflow berada diangka 97,66%."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/541,TMJ,"internet of thigs, mq3, mq4, pms5003, polusi udara","sistem deteksi polusi udara menggunakan sensor mq3, mq4, dan sensor debu pms5003","polusi udara ambien di daerah perkotaan dan pedesaan diperkirakan menyebabkan 4,2 juta kematian dini di seluruh dunia per tahun pada tahun 2019. efek rumah kaca disebabkan oleh peningkatan konsentrasi karbon dioksida (co2) dan gas-gas lain di atmosfer. saat ini, tren dalam pendeteksian polusi udara mulai beralih ke perangkat pintar yang menggunakan internet of things. penelitian ini menggunakan tiga jenis sensor yang berbeda untuk mendeteksi polusi udara, yaitu sensor mq3, mq4, dan pms5003. sensor mq3 berfungsi sebagai pendeteksi gas benzene, sensor mq4 berfungsi sebagai pendeteksi gas methane dan smoke, dan sensor pms5003 berfungsi sebagai pendeteksi pm2.5 dan pm10. uji kalibrasi dengan alat air quality detector, sensor pms5003 menunjukkan tingkat error pembacaan konsentrasi pm2.5 sebesar 5,57 persen dan konsentrasi pm10 sebesar 6,12 persen. analisis data mengungkap adanya peningkatan gas polutan pada pukul 07.00 wib dan 15.00 wib, yang dipicu oleh aktivitas manusia. hasil pengukuran menunjukkan bahwa konsentrasi pm2.5 berada dalam kategori tidak sehat dengan rentang 101 sampai dengan 200, sementara konsentrasi pm10 berada dalam kategori baik dengan rentang 1 sampai dengan 50 dan sedang dengan rentang 51 sampai dengan 100. gas benzena tidak melebihi nilai ambang batas sebesar 0,5 ppm, konsentrasi gas methane tidak melampaui nilai ambang batas sebesar 1000 ppm, dan tingkat smoke (asap) tidak melebihi nilai ambang batas sebesar 35 ppm yang telah ditetapkan"
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/542,TMJ,"esp-32, gps, internet of things, penyemprot otomatis, rfid, smart bag","implementasi internet of things dalam pengamanan tas ransel otomatis menggunakan esp32, rfid, gps, telegram, dan penyemprot lada otomatis","tas ransel adalah salah satu jenis tas yang sering terlihat dibawa oleh masyarakat ketika beraktivitas. ini dikarenakan tas ransel dapat memuat lebih banyak barang sekaligus dibandingkan tas jinjing, namun tidak sebesar tas koper yang pada waktu tertentu memerlukan bantuan tangan lain untuk dipindahkan. contoh barang-barang yang biasa dibawa dalam tas ransel barang sekecil handphone, charger, aksesoris, dompet, hingga barang seukuran laptop, buku, baju ganti, dan lainnya. barang-barang seperti ponsel, laptop, dan dompet termasuk barang berharga. oleh karena itu, tas ransel kerap menjadi target pencurian. implementasi pengamanan tas ransel ini bertujuan untuk membuat sistem internet of things yang dipasang pada tas ransel, yang dapat membuka dan mengunci tas secara otomatis, melacak lokasi tas, mengirim pesan peringatan via telegram, dan mengaktifkan alarm dan penyemprot lada jika tas dibuka secara paksa. penelitian ini mengikuti alur kerja metode prototype. pada penelitian ini, komponen-komponen yang diintegrasikan untuk sistem penguncian berhasil melakukan mekanisme penguncian dan pembukaan kunci melalui rfid. selain itu, komponen-komponen yang diintegrasikan untuk sistem peringatan berhasil mengaktifkan perangkat-perangkat output sebagai bentuk alert jika tas sengaja dibuka tanpa membuka kunci otomatis yang telah dipasangkan. terakhir, integrasi sistem perangkat keras dengan telegram untuk pesan notifikasi alert dan pesan request titik lokasi tas berhasil diimplementasikan."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/543,TMJ,"internet of things, penyiraman pestisida, you only look once versi 5, object detection",rancang bangun sistem penyiraman pestisida dan deteksi hama menggunakan metode yolo,"pertanian merupakan sektor yang sangat penting bagi keberlangsungan hidup manusia. salah satu tantangan utama dalam sektor pertanian adalah menjamin ketersediaan pasokan pangan yang cukup dan berkualitas bagi masyarakat. namun, perubahan iklim, serangan hama dan penyakit pada tanaman dapat menghambat produksi pangan dan berdampak pada ketersediaan pangan. dalam upaya meningkatkan efisiensi pengelolaan pertanian, telah dirancang sebuah sistem inovatif yang mengintegrasikan penyiraman pestisida dan deteksi hama menggunakan metode yolo (you only look once). sistem ini menggunakan dirancang untuk mendeteksi jenis hama belalang pada lingkungan hidroponik untuk mengetahui intensitas pada serangan hama tersebut. selain deteksi hama, sistem ini juga terintegrasi dengan fungsi penyiraman pestisida yang disesuaikan dengan hasil analisis deteksi hama menggunakan metode yolo. berdasarkan hasil uji performa menunjukkan bahwa sistem memiliki rata-rata nilai akurasi >95%. dengan adanya sistem ini, petani dapat memantau dan mengelola kondisi tanaman mereka secara lebih efisien dan akurat."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/547,TMJ,"jaringan, monitoring, qos , rma",analisis performasi jaringan menggunakan metode qos dan rma pada pemerintah kota depok,"penelitian ini bertujuan untuk menganalisis performasi jaringan di kantor pemerintah kota depok dengan menggunakan metode quality of service (qos) dan reliability, maintainability, dan availability (rma). fokus utama adalah meningkatkan keandalan dari infrastruktur jaringan yang digunakan dalam penyelenggaraan pelayanan publik. pengukuran kinerja jaringan akan dilakukan untuk memastikan layanan data berjalan sesuai dengan standar qos yang ditetapkan. parameter seperti throughput, packet loss, dan delay akan dievaluasi untuk memastikan kualitas layanan yang optimal. selanjutnya, analisis rma akan mengidentifikasi faktor-faktor penyebab gangguan dan downtime jaringan. hasil dari analisis ini akan membantu dalam menyusun langkah-langkah perbaikan dan pemeliharaan yang efektif, sehingga ketersediaan jaringan dapat ditingkatkan dan risiko kerusakan dapat diminimalkan. metode penelitian akan melibatkan pengumpulan data dari pengukuran kinerja jaringan dan analisis dokumen yang relevan. dengan hasil penelitian ini, diharapkan pelayanan publik di kantor pemerintah kota depok dapat berjalan lebih efisien dan andal, mendukung tujuan pemerintah dalam memberikan layanan yang berkualitas kepada masyarakat. hasil dari analisis qos didapatkan jaringan internet pada access point sudah memenuhi standar tiphon dengan nilai indeks kategori 3 yaitu bagus, untuk hasil coverage area sinyal wifi hanya 3 lantai yang tidak mendapatkan jaringan yang sempurna. serta hasil rma juga mendapatkan persentase dari tingkat availability dengan nilai 68,42%."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/549,TMJ,"kata kunci : elliptic curve cryptography, internet of things, mqtt, man in the middle, transport layer security, cloudflare, ddos attack",rancang bangun automatic watering dan monitoring pada tanaman cabai menggunakan protokol mqtt berbasis teknologi internet of things,"abstrak - dengan banyaknya kejahatan cyber seperti distributed denial of service (ddos) attack dengan membanjiri ip address jaringan target dengan request sehingga sistem menjadi crash karena beban cpu tinggi, juga dalam pengintaian transmisi data, yang dapat dieksploitasi dalam jaringan yang sering disebut dengan serangan sniffing, atau man in the middle (mitm). maka akan dibahas mengenai implementasi protokol komunikasi data serta keamaanan web dengan transmisi data menggunakan mqtt, keamanan yang digunakan yaitu web server yang menggunakan protokol cloudflare yang sudah terintegrasi dengan tls metode ecc, perancangan sistem memakai metode penelitian eksperimen yang menjadi dasar menurut tahapan pengembangan yang akan dilakukan dengan pendekatan penelitian kuantitatif. dari penelitian didapatkan hasil bahwa pengujian fungsionalitas pada sistem seperti pengujian protokol mqtt, konektifitas cloudflare dan protokol tls pada web serta laman web berhasil 100% dan juga analisa pengujian keamanan cloudflare protokol tls metode ecc berhasil mengamankan web serta analisa pengujian performa transmisi pada web yang bandingkan dengan sebelum dan sesudah terintegrasi cloudflare yang didapat hasil pengujian yang didapat dari tools apache jmeter dengan parameter yaitu troughput, average time(ms) dan error rates yang dimana web yang terintegrasi cloudflare lebih baik dan analisa pengujian qos pada web dengan parameter throughput, packet loss, delay dan jitter menggunaan tools wireshark, hasil rata-rata yang didapat dari throughput sebesar 1084,6 bits/secm, packet loss sebesar 0%, delay sebesar 5,532 ms dan jitter sebesar 3,369 ms dari 10 kali percobaan dengan rata-rata paket yang terkirim sebesar 1325 paket. dengan seluruh hasil yang di dapat maka dapat disimpulkan bahwa web aplikasi automatic watering berhasil dalam melakukan semua prosedur pengujian yang dilakukan untuk mengisi tahapan pengisian pada laporan."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/558,TMJ,"iot,sensor pir, sensor sw-420",implementasi sistem keamanan dan kendali gerbang otomatis dengan menggunakan sensor pir dan sensor getaran berbasis arduino uno,"pada umumnya penggunaan pintu gerbang dilakukan secara manual. hal ini menimbulkan kurangnya tingkat efisiensi terutama pada pemilik rumah. untuk itu, diusulkan sistem kendali buka tutup gerbang dengan menggunakan aplikasi telegram dan dilengkapi dengan sistem keamanan yang akan memberikan notifikasi ke pemilik dalam implementasinya. metode yang digunakan pada penelitian ini adalah metode deskriptif dengan pendekatan kuantitatif berdasarkan implementasi sistem yang dibuat. sistem ini menggunakan aplikasi telegram sebagai kontrol buka tutup gerbang dan notifikasi sensor pir dan sensor sw-420. alat ini menggunakan arduino dan esp 32 cam sebagai media pengiriman dan penerimaan data, cara kerja alat ini menggunakan perintah bot telegram yang akan di proses oleh esp32 cam, didalam bot telegram terdapat menu buka dan tutup gerbang,mengaktifkan dan mematikan sensor pir , mengaktifkan dan mematikan sensor sw-420. ketika bot telegram memberikan perintah /piron maka sensor pir akan menyala dan di saat terjadi gerkan disekitar sensor maka esp32 cam akan mengirimkan foto ke telegram. ketika bot telegram mengirimkan perintah /getaron maka sensor getaran akan menyala jika terjadi getaran akan mengirimkan sinyal notifikasi dan buzzer berbunyi, ketika bot telegram memebrikan perintah /buka atau /tutup maka otomatis pintu akan terbuka maupun tertutup sesuai dengan perintah yang di terima"
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/562,TMJ,"kubernetes, scalability, web server, apache, nginx, horizontal pod autoscaler, load balancing.",analisis performansi web server pada kubernetes cluster untuk mendukung scalability dengan metode horizontal pod autoscaler,"kubernetes merupakan platform open source untuk mengelola aplikasi container dan mengautomasikan tugas-tugas yang terkait dengan deployment, scalling, dan manajemen aplikasi container. kubernetes cluster sendiri merupakan sekumpulan server yang saling terhubung terhadap suatu unit sistem atau lingkungan. scalability pada kubernetes mengacu pada kemampuan untuk meyesuaikan ukuran dan kompleksitasnya secara otomatis dengan menambahkan lebih banyak instance pod yang berjalan pada cluster kubernetes. dalam penelitian ini pengujian scalability dilakukan kepada dua web server yaitu apache dan nginx dengan load balancing dan menggunakan horizontal pod autoscaler (hpa) sebagai efektifitas dalam mendukung scalability aplikasi. parameter pengukuran dalam penelitian ini adalah throughput, latency, transaction rate, error rate cpu dan memory untuk membandingkan informasi yang komprehensif dari performansi, kecepatan, skalabilitas, dan efisiensi dari web server apache dan nginx. pengujian yang dilakukan mendapatkan hasil bahwa web server nginx menunjukan kinerja yang baik dari segi throughput, latency, transaction rate, error rate, cpu, dan memory, dengan perolehan (0,299 mb/sec) untuk throughput, (0,528 /sec) untuk latency, (314880 request) untuk transaction rate, (360,6 request) untuk jumlah error rate, (70.44%) untuk persentase cpu, dan (9.49%) untuk jumlah persentase memory. sementara untuk apache sebesar (0,292 mb/sec) untuk throughput, (0,948 /sec) untuk latency, (307690 request) untuk transaction rate, (415,3 request) untuk jumlah error rate, (95,193%) untuk persentase cpu, (34,73%) untuk persentase memory. horizontal pod autoscaler memberikan pengaruh yang positif pada kedua web server untuk mendukung scalability terutama dalam sumber daya (cpu dan memory) implementasi hpa berhasil meningkatkan kinerja kedua web server dengan dalam menghadapi beban yang fluktuatif secara keseluruhan"
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/567,TMJ,"iot, lora, tracking, bus sekolah",rancang bangun sistem geo tracking pada bus sekolah berbasis website dengan menggunakan gateway lorawan telkom iot,"keamanan kerap menjadi momok orang tua saat anak-anak pergi dan pulang sekolah sendirian. pasalnya, para siswa terancam menjadi korban penculikan oleh orang tidak dikenal. tepat, saat mereka hendak pulang sekolah menunggu angkutan umum maupun jemputan masing-masing. seiring dengan perkembangan teknologi, banyak sektor yang mulai menggunakan teknologi untuk menunjang kehidupan manusia sehingga menjadi lebih efektif dan efisien. pada teknologi internet of things (iot) sudah terdapat teknologi yang baru salah satunya berupa lora yaitu proses perubahan suatu gelombang periodik tertentu sehingga menjadikan suatu sinyal yang bisa membawa suatu informasi. perancangan sistem ini akan diterapkan pada bus sekolah yang dapat di tracking melalui website dengan menggunakan komunikasi lora dimana menggunakan protokol mqtt dengan perangkat development board lora esp32 dengan chip rfm96 yang diharapkan dapat melakukan komunikasi sejauh 1 km atau lebih."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/578,TMJ,"iot, esp32, rfid, telegram, e-laboratory",rancang bangun e-laboratory teknik informatika dan komputer di politeknik negeri jakarta berbasis internet of things menggunakan esp32,"permasalahan yang terjadi di jurusan teknik informatika dan komputer politeknik negeri jakarta adalah dimana alur peminjaman masih dilakukan secara manual dengan melakukan request peminjaman dengan cara menulis dan mencetak surat peminjaman yang mengharuskan peminjam membuat janji terlebih dahulu dengan kepala laboratorium untuk meminta tanda tangan sebelum mengambil barang, maka dari itu pada penelitian ini dibuat sebuah sistem dengan memanfaatkan teknologi esp32 yang terhubung langsung dengan sensor rfid yang akan mendeteksi tag id berbentuk stiker yang ditempelkan di barang laboratorium agar data yang di input dapat dimasukkan secara otomatis ke database dan ditampilkan pada telegram yang dapat mempermudah petugas dalam merekap barang yang dipinjam maupun dan dikembalikkan. penelitian ini dilakukan menggunakan metode waterfall dan pengujiannya dilakukan dengan menggunakan metode blackbox testing dan uat untuk mencari tahu apakah hasil penelitian sudah sesuai dengan rencana yang dibuat."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/581,TMJ,"database, grafana, postgresql, zabbix",rancang bangun sistem monitoring performa database server postgresql dengan notifikasi email menggunakan zabbix yang terintegrasi grafana,"peranan database sangat penting terhadap aspek penggunaan teknologi informasi, khusunya bagi perusahaan. database digunakan untuk mendukung kegiatan operasional perusahaan seperti befungsi sebagai wadah penyimpanan data, analisa bisnis, pengitegrasian data, dan efisiensi operasional. penelitian ini dibuat untuk merancang sistem monitoring database server postggresql menggunakan zabbix dengan sistem eskalasi notifikasi. sistem monitoring postgresql ini membantu administrator dan pengelola database untuk memahami dan mengoptimalkan kinerja database, mendeteksi masalah dengan cepat, serta mengambil tindakan yang diperlukan untuk menjaga keandalan dan performa yang baik. sistem monitoring postgresql memantau berbagai aspek kritis dari server database, termasuk penggunaan cpu, memori, dan penyimpanan. melalui monitoring ini, administrator dapat memperoleh wawasan tentang beban kerja yang ada, mengidentifikasi lonjakan lalu lintas yang mungkin terjadi, dan mengambil tindakan pencegahan atau perbaikan yang diperlukan. selain itu, sistem monitoring postgresql juga melacak kinerja query, waktu respons, dan statistik lainnya yang berkaitan dengan eksekusi perintah sql. dengan informasi ini, administrator dapat mengidentifikasi query yang lambat atau tidak efisien, mengoptimalkan eksekusi query, dan meningkatkan kinerja keseluruhan basis data. penelitian ini berhasil mengimplementasikan 12 dari 180 collected item yang didapat dari template ‘postgresql by zabbix agent’ untuk monitoring utilitas query (insert,update&delete) dan ‘linux by zabbix agent’ untuk monitoring utilitas server (cpu,memory,disk,&service) dan juga menguji 7 dari 60 trigger yang ada menggunakan stress-tool dan program otomasi query hingga dapat mendeteksi permasalahan yang terjadi melalui zabbix yang divisualisasikan melalui grafana sekaligus mengirimkan notifikasi bereskalasi terhadap ketiga user dalam jeda waktu 1 menit per usernya."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/587,TMJ,"sistem kontrol ph air, telegram bot, esp 32",rancang bangun sistem monitoring dan penetralan kadar ph air pada akuarium ikan hias air tawar berbasis telegram,"sistem yang dibuat bertujuan untuk melakukan monitoring kadar ph pada akuarium ikan hias air tawar. monitoring dapat dilakukan dengan mengakses telegram bot yang terhubung dengan sistem. data yang ditampilkan oleh telegram berupa nilai ph secara real time, serta keadaan ph tersebut (asam, basa, atau netral). jika keadaan akuarium basa atau asam, maka sistem akan mengirimkan pesan bahwa nilai ph diluar batas normal (6,8 - 7,8) dan salah satu mini pompa akan aktif untuk mengeluarkan larutan asam ataupun basa. adapun penetralan akuarium menggunakan larutan fish all ph down (asam) dan ph up (basa) untuk menyeimbangkan ph akuarium. jumlah larutan yang dikeluarkan berdasarkan durasi aktif pompa, dan durasi aktif pompa terbagi berdasarkan rentang ph yang terukur oleh sistem. sistem akan mulai bekerja ketika user telah menginputkan ukuran volume akuarium yang dimiliki. pada sistem ini terdapat data yang dikirimkan ke monitor user setiap lima menit."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/588,TMJ,"dmarc, keamanan email, phishing, spoofing","analisis status keamanan domain email apilogy.id menggunakan dmarc (domain-based message authentication, reporting, and conformance)","email phishing merupakan salah satu kejahatan keamanan yang paling cepat berkembang dan merugikan bisnis maupun individu. minimnya kesadaran dan pengetahuan seseorang untuk menjaga keamanan data sensitif dalam pesatnya perkembangan teknologi menyebabkan potensi serangan email phishing mudah menyerang siapa saja. untuk mencegah adanya penyalahgunaan email berbahaya mengatasnamakan domain email apilogy.id, maka diterapkan metode dmarc (domain-based message authentication, reporting, and conformance) yang merupakan metode autentikasi email untuk meningkatkan keamanan domain email publik, seperti apilogy.id dan mampu melakukan monitoring status keamanan terhadap semua pesan yang terkirim ke domain email penerima dengan mengatasnamakan domain email apilogy.id secara tidak resmi dengan menerapkan konfigurasi dmarc, dkim, dan spf menggunakan tools dmarc report. penelitian dibentuk dari hasil analisis tiap tahapan, mulai dari perancangan, implementasi hingga analisis hasil pengujian pada domain yang dikonfigurasi dmarc dengan jenis kebijakan none, quarantine, dan reject secara bergantian. kemudian diuji dengan mengirimkan email spoofing mengatasnamakan domain email apilogy.id menggunakan caniphish dan emkei’s fake mailer berisi tautan phishing yang dibuat menggunakan socialfish dan portmap.io ke 10 domain email penerima berbeda. penelitian bertujuan untuk mengetahui keberhasilan jenis kebijakan dmarc dalam mencegah pihak tidak bertanggung jawab mengirimkan email mengatasnamakan domain email apilogy.id secara tidak resmi."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/594,TMJ,"windows server 2022, keamanan sistem, penetration sistem",analisis kerentanan keamanan sistem pada windows server 2022 menggunakan metode penetration testing execution standard,"windows server adalah sistem operasi server yang banyak digunakan di lingkungan perusahaan dan organisasi. keamanan jaringan menjadi faktor penting dalam menjaga integritas dan kerahasiaan data yang diolah dalam sistem tersebut. namun, rentannya sistem terhadap serangan cyber yang semakin canggih membuat sistem harus memiliki keamanan yang kuat. oleh karena itu, analisis kerentanan keamanan jaringan pada windows server 2022 perlu dilakukan dengan menggunakan metode penetration testing. penelitian ini bertujuan untuk menganalisis kerentanan keamanan sistem pada windows server 2022 dengan menggunakan metode penetration testing. penetration testing merupakan cara efektif untuk menguji keamanan jaringan dengan mengidentifikasi celah keamanan dan mengeskploitasi kelemahan sistem yang ditemukan. penelitian ini memfokuskan pengujian pada windows server 2022 dengan menggunakan teknik dan alat-alat khusus untuk mengidentifikasi kerentanan dan celah keamanan pada sistem. hasil pengujian dan penilaian digunakan untuk membuat rekomendasi perbaikan dan tindakan pencegahan untuk memperkuat keamanan sistem. penelitian ini dilakukan dengan tujuan untuk memberikan wawasan yang lebih dalam tentang sistem dan keamanannya sehingga dapat digunakan sebagai bahan evaluasi dalam meningkatkan keamanan sistem pada masa yang akan datang. hasil analisis terdapat ada beberapa kerentanan dalam sistem operasi windows server dan beberapa port yang terbuka, namun semua bisa diatasi dengan memperbarui sistem keamanan dari windows server 2022."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/597,TMJ,"pleurotus ostreatus, budidaya, parameter lingkungan",penerapan iot menggunakan fuzzy logic pada sistem monitoring jamur tiram menggunakan bot telegram,"jamur tiram ( pleurotus ostreatus ) adalah tanaman sejenis fungi yang sering dibudidayakan pada lingkup pertanian indonesia, dikarenakan tanaman ini memiliki banyak kegunaan dari segi kuliner dan kesehatan. jamur tersebut dibesarkan dengan cara memanipulasi parameter lingkungan, agar sedemikian rupa sehingga dapat tumbuh didalam suatu wadah/tempat yang telah disediakan perlu diketahui bahwa jamur tersebut pertumbuhannya dapat dipengaruhi oleh ph, suhu dan kelembapan yang dapat mempengaruhi tumbuhnya jamur, agar pertumbuhan budidaya jamur tersebut dapat terpantau dan terkontrol, maka diperlukan sebuah alat yang dapat mengontrol parameterr lingkungan tersebut agar sesuai dengan yang seharusnya. dari hasil pengujian alat keseluruhan, dapat dikatakan bahwa alat tersebut dapat merespon perubahan parameter lingkungan berdasarkan nilai sebenarnya dari media dan lingkungan jamur tersebut, serta mengetahui estimasi panen yang dianjurkan."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/600,TMJ,"ansible, access list, dhcp, ospf, otomasi jaringan, vlan",rancang bangun ansible playbook untuk otomasi jaringan pada router multivendor,"perkembangan teknologi pada bidang jaringan komputer menyebabkan banyaknya vendor perangkat jaringan. perancangan topologi jaringan dengan tipe wide area network (wan) membutuhkan banyaknya perangkat jaringan termasuk router. dengan banyaknya perangkat jaringan yang digunakan membuat seorang network administrator memiliki peluang human error yang meningkat. selain itu seorang network administrator juga membutuhkan waktu yang semakin banyak untuk menyelesaikan konfigurasi karena harus menggunakan konfigurasi yang berbeda-beda tergantung dari jenis router yang digunakan. untuk mengatasi permasalahan tersebut, diperlukan adanya program otomasi jaringan untuk menjalankan beberapa konfigurasi pada setiap router yang berbeda. metode yang digunakan pada penelitian ini melalui beberapa tahap, yaitu pembuatan topologi, dan pembuatan script untuk otomasi perangkat jaringan. hasil penelitian ini telah dibangun sebuah jaringan dengan proses otomasi konfigurasi jaringan menggunakan ansible playbook pada tiga buah router yang berbeda, yaitu cisco, mikrotik, dan ubiquiti. konfigurasi yang digunakan meliputi routing ospf, dhcp server, vlan, dan access list. setelah itu diuji juga kualitas layanan pada setiap client yang terhubung ke perangkat jaringan tersebut. proses otomasi sudah diuji coba untuk melakukan otomasi pada ketiga perangkat router tersebut."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/602,TMJ,"ansible playbook, redistribusi protocol, routing protokol, gns3",perancangan ansible playbook untuk otomasi redistribution protocol dan failover,"dalam era teknologi informasi saat ini, kebutuhan untuk membangun jaringan yang terintegrasi dan kompleks semakin meningkat. dengan kompleksnya jaringan yang dimiliki oleh pt.xyz membuat seorang network administrator memiliki peluang human error yang tinggi. serta membutuhkan banyak waktu untuk menyelesaikan konfigurasi pada perangkat routernya karena harus menggunakan konfigurasi yang berbeda-beda bergantung pada kegunaan routernya. maka dari permasalahan tersebut diperlukan perancangan konfigurasi ansible-playbook pada virtual-environment untuk melakukan pengetesan terlebih dahulu terkait proses automasi failover dan redistribusi routing protocol menggunakan tools simulasi jaringan gns3. metode yang digunakan pada penelitian ini melalui beberapa tahap, yaitu pembuatan topologi, dan pembuatan script untuk otomasi perangkat jaringan. hasil penelitian ini telah berhasil melakukan otomasi redistribute dan failover pada topologi studi kasus pt.xyz. konfigurasi meliputi redistribute (ospf, eigrp, rip, dan ebgp) dan failover. setelah itu pengujian kualitas layanan pada client humancapital, marketing, dan station. proses otomasi redistribute protocol dan failover sudah diuji coba pada router station, domestik1, domestik2, tbs1, tbs2, hq1 dandhq2."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/617,TMJ,"tempat sampah pintar, live tracking, gps, iot, modul kompas",rancang bangun sistem live tracking dan kontrol pada tempat sampah pintar menggunakan sim808 berbasis raspberry pi,"pada saat ini, kurangnya efisiensi dalam pemantauan serta pengelolaan sampah di lingkungan. metode tradisional untuk mengumpulkan dan mengelola sampah sering kali tidak efisien dan dapat menyebabkan tumpukan sampah yang berlebihan, bau tak sedap, dan potensi penyebaran penyakit. dengan demikian, perlu ada solusi inovatif yang menggabungkan teknologi dan iot untuk memonitor dan mengelola sampah secara efisien, mengurangi dampak lingkungan, dan memberikan kemudahan dalam pengelolaan sampah secara keseluruhan. rancang bangun sistem live tracking pada tempat sampah pintar dan mobile adalah solusi inovatif untuk memantau dan mengelola sampah dengan efisien dan aman. sistem ini menggunakan teknologi dan iot untuk memonitor kapasitas dan kondisi dari tempat sampah secara real-time. tempat sampah pintar dan mobile dilengkapi dengan sensor, modul kompas, dan modul iot, serta terhubung dengan website yang mempermudah monitoring dan menampilkan informasi. tujuannya adalah meningkatkan efisiensi dan meminimalkan masalah lingkungan. rancang bangun sistem live tracking pada tempat sampah pintar dan mobile merupakan upaya untuk membangun lingkungan yang lebih bersih dan teratur. sehingga proses pemantauan serta pengelolaan sampah memiliki hasil yang lebih terorganisir dengan adanya tempat sampah pintar seperti adanya pelacakan lokasi tempat sampah, informasi terhadap data sampah dan juga berat sampah, serta memudahkan dalam memobilisasi tempat sampah tersebut."
http://jurusan.tik.pnj.ac.id/newrepositori/v2/dok/618,TMJ,"hidroponik, aplikasi android, otomatisasi pemberian nutrisi dan ph",implementasi aplikasi android untuk monitoring sistem hidroponik di lab tik politeknik negeri jakarta,"penelitian ini membuat sebuah aplikasi berbasis android yang digunakan untuk memonitoring sistem pada budidaya hidroponik yang ada di lab tik politeknik negeri jakarta. aplikasi ini memonitoring data jumlah ppm air, ph air, suhu ruangan, dan kelebapan ruangan. aplikasi ini juga dapat mengontrol pompa pemberian nutrisi dan ph melalui aplikasi."
