url,prodi,kata_kunci,judul,abstrak
http://jurusan.tik.pnj.ac.id/repositori/dok/675,Teknik Informatika,"Instagram, Web Crawler, Influencer, TOPSIS",PENGEMBANGAN SISTEM SOCIAL ENGAGEMENT INFLUENCER DENGAN WEB CRAWLER DI INSTAGRAM (STUDI KASUS PT.XYZ),"PT. XYZ adalah merupakan agen digital yang berbasis di Jakarta, Indonesia, yang ahli dalam media sosial dan kampanye digital dengan fokus pada menciptakan pengalaman digital. PT. XYZ bermitra dengan klien untuk mengembangkan rencana pemasaran mereka dan menyiapkan strategi kemenangan untuk menghasilkan dan memberikan informasi prospek yang baik. Dengan memanfaatkan jumlah pengguna sosial media yang tinggi di Indonesia terutama Instagram, PT. XYZ bertujuan untuk memiliki sistem untuk memonitori perkembangan social media influencer yang berada di Instagram untuk rencana pemasaran mereka. Hasil dari penelitian ini berupa Sistem Monitoring Social Engagement Influencer Dan Penentuan Influencer berdasarkan 3 (tiga) kriteria yang telah ditentukan. Metode yang digunakan dalam perancangan sistem yaitu waterfall. Algoritma yang digunakan yaitu Tehnique for Order Preference by Similarity to Ideal Solution (TOPSIS)."
http://jurusan.tik.pnj.ac.id/repositori/dok/676,Teknik Informatika,"Alpha Testing, Black Box Testing, Flutter, Google Maps API, KoaJS, PostgreSQL",Rancang Bangun Modul Pencarian dan Rekomendasi Fasilitas Kesehatan Terdekat menggunakan Metode Haversine Formula pada Aplikasi Pola Hidup Sehat (Studi Kasus Kota Bekasi),"Seiring dengan kemajuan teknologi informasi dan komunikasi, sistem pelayanan konvensional yang selama ini diterapkan harus bergeser menjadi sistem pelayanan berbasis elektronik, sesuai dengan Peraturan Presiden No. 3 tahun 2003 tentang kebijakan dan strategi pengembangan e-Government, merupakan bukti keseriusan pemerintah dalam meningkatkan kualitas pelayanan berbasis elektronik. Penanggulangan akses informasi mengenai pelayanan fasilitas kesehatan secara elektronik untuk masyarakat Kota Bekasi yang belum ada saat ini, dapat dilakukan dengan membangun suatu sistem untuk mengakses informasi mengenai fasilitas kesehatan di Kota Bekasi yang dapat mengoptimalkan sarana informasi kesehatan yang tersedia untuk diterima oleh masyarakat Kota Bekasi. Pelayanan akses informasi fasilitas kesehatan merupakan hal yang sangat penting mengingat Bekasi merupakan kota yang padat penduduk sehingga memerlukan akses informasi layanan kesehatan yang berguna untuk mengoptimisasi layanan kesehatan tiap unit daerah sesuai dengan Peraturan Presiden No. 72 tahun 2012 pasal 1 ayat 2. Oleh karena itu, penelitian ini bertujuan untuk mengetahui Bagaimana merancang dan membangun aplikasi yang dapat memetakan serta merekomendasikan fasilitas Kesehatan terdekat di Kota Bekasi. Metode pengembangan sistem yang digunakan adalah Waterfall. Pembuatan aplikasi untuk pengguna dibuat berbasis Android dengan menggunakan framework Flutter, serta aplikasi untuk admin dibuat berbasis Web dengan menggunakan framework ReactJS, KoaJS, dan database PostgreSQL. Pengujian alpha testing dilakukan untuk menguji keseluruhan fungsi sistem, sedangkan pengujian beta testing dilakukan untuk mengukur tingkat penerimaan aplikasi oleh pengguna. Metode pengujian yang digunakan dalam alpha testing adalah metode Black Box Testing, sedangkan untuk beta testing menggunakan metode System Usability Scale dan Net Promotor Score."
http://jurusan.tik.pnj.ac.id/repositori/dok/677,Teknik Informatika,"Progresif Web Apps, Point of Sale, Piezo Caffe,Restaurant",RANCANG BANGUN SISTEM PELAYANAN RESTAURAN DAN CAFFE (POINT OF SALE) BERBASIS WEBSITE PADA PIEZO CAFFE,Aplikasi ini merupakan sistem pelayanan sebuah restoran dan caffe atau biasa disebut system point of sale dengan beberapa implementasi pengembangan yang dilakukan dimana user sebagai pelanggan dapat memesan menu secara langsung dengan cara scan QR-Code yang ada dalam masing masing meja. Aplikasi menyediakan beberapa fitur yang sering dilakukan oleh pelanggan yaitu pemesanan berbeda invoice. Website ini masuk kedalam kategori E-commerce B2C (Business to Customer) merupakan jenis E-commerce yang memfasilitasi perusahaan e-commerce itu sendiri untuk berhubungan langsung atau dengan konsumennya.
http://jurusan.tik.pnj.ac.id/repositori/dok/680,Teknik Informatika,"Sistem Pendukung Keputusan, PROMETHEE, hewan peliharaan, black-box testing",SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN HEWAN PELIHARAAN BERBASIS WEBSITE MENGGUNAKAN METODE PROMETHEE,Hewan peliharaan merupakan salah satu objek yang bisa dipakai untuk menemani manusia. Untuk memilih hewan peliharaan tidaklah mudah karena ada kriteria yang harus diperhitungkan. Untuk itu dibutuhkan sistem yang dapat membantu calon pemilik hewan peliharaan dalam menentukan hewan peliharaan yang cocok untuk dipelihara. Sistem yang dibuat harus mampu untuk membantu memberikan rekomendasi hewan peliharaan yang sesuai dengan kriteria dari calon pemilik hewan peliharaan. Sistem pendukung keputusan ini nantinya mengunakan metode PROMETHEE dalam membantu perhitungan. Sistem pendukung keputusan ini diimplementasikan kedalam aplikasi berbasis website.
http://jurusan.tik.pnj.ac.id/repositori/dok/681,Teknik Informatika,"tanaman, covid-19, promethee, website",PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN TANAMAN HIAS MENGGUNAKAN METODE PROMETHEE DAN WEIGHTED PRODUCT BERBASIS WEBSITE DAN ANDROID,"Tanaman merupakan jenis organisme yang dapat dibudi dayakan pada suatu ruang atau media untuk dipanen pada masa ketika sudah mencapai tahap pertumbuhan tertentu. Selama masa pandemi covid-19 masyarakat diharuskan untuk tetap tinggal dirumah dan untuk menghabisakan waktu banyak dari masyarakat melakukan Tanaman Hias dirumah. Salah satu hambatan dari Tanaman Hias dirumah adalah sulitnya menentukan tanaman yang cocok untuk ditanam di lingkungan rumah karena kendala ketersediaan lahan, cuaca, perawatan, lama panen, dan harga bibit. Untuk itu penelitian ini akan membahas tentang sistem pendukung keputusan penentuan Tanaman Hias disaat pandemi covid-19 menggunakan metode promethee (Preference Ranking Organization Method for Enrichment Evalution ) berbasis website PROMETHEE adalah suatu metode penentuan urutan (prioritas) dalam analisis multikriteria. Adanya website pendukung keputusan penentuan Tanaman Hias yang hasilnya akan dijadikan pendukung keputusan dalam Tanaman Hias dirumah."
http://jurusan.tik.pnj.ac.id/repositori/dok/690,Teknik Informatika,"Cosplay,Website,Analytical Hierarchy Process,Smart Multi Atribute Rating,Waterfall",PENERAPAN METODE ANALYTICAL HIERARCHY PROCESS PADA FRONT END WEBSITE TOKO COSPLAY,"Dalam mecari sebuah kostum cosplay yang diinginkan, konsumen seringkali mengalami masalah dalam menentukan toko cosplay yang akan dituju, karena setiap toko cosplay memiliki karakteristik masing – masing. Untuk itu di buatlah sebuah website untuk membantu para penghobi cosplay agar mempermudah dalam mencari dan menentukan toko yang baik di jakarta. Dalam memilih toko cosplay perlu adanya perbandingan dari kriteria – kriteria tertentu yang dinilai seperti harga kualitas dan waktu pengerjaan . untuk itu diperlukan metode yang digunakan untuk memilih sebuah toko berdasarkan kriteria – kriteria pada system pendukung keputusan perbandigan toko cosplay. Oleh karena itu, dibuatlah sistem pendukung keputusan perbandingan toko cosplay berbasis web. Penelitian ini menggunakan metode Analytical Hierarchy Process untuk melakukan perhitungan. Prototype digunakan sebagai metode pengembangan sistem. Sistem ini dibangun menggunakan framework laravel dan mysql sebagai databasenya."
http://jurusan.tik.pnj.ac.id/repositori/dok/695,Teknik Informatika,"Bansos, Bantuan Sosial, Sistem Pendukung Keputusan, AHP",IMPLEMENTASI SISTEM PENDUKUNG KEPUTUSAN PENERIMA BANTUAN SOSIAL DENGAN METODE ANALYTIC HIERARCHY PROCESS,"Bantuan sosial merupakan bantuan yang diberikan oleh pemerintah untuk membantu masyarakat memenuhi kebutuhan hidup mereka yang memiliki kekurangan ekonomi. Bansos yang diberikan bisa berupa tunai maupun non tunai, tentunya bansos diharapkan akan membantu masyarakat yang memiliki kekurangan ekonomi, oleh karena itu, penerima bansos memiliki kriteria – kriteria yang harus dipenuhi agar bisa tepat sasaran untuk pemberian bansos yang akan diberikan. Pada kenyataannya masih banyak masyarakat yang mengeluhkan mereka tidak mendapatkan bantuan yang seharusnya di berikan, oleh karena itu di perlukan sistem yang akan membantu dalam menentukan masyarakat yang seharusnya memenuhi kriteria yang di anjurkan, Sistem pendukung keputusan penerima calon bantuan sosial dengan metode Analytical Hierarchy Process diharapkan dapat mengatasi masalah ketidak sesuaian pemberian bansos agar menjadi lebih sesuai dengan kriteria yang ada."
http://jurusan.tik.pnj.ac.id/repositori/dok/696,Teknik Informatika,"Laravel, Naïve Bayes, Klasifikasi, Data Mining, RapidMiner.",PENERAPAN DATA MINING MENGGUNAKAN ALGORITMA NAIVE BAYES CLASSIFIER UNTUK MEMPREDIKSI MINAT PEMBELIAN PRODUK TENUN,"CV Polatique adalah sebuah perusahaan yang bergerak dalam pemasaran produk-produk tenun. Pembelian produk tenun dilakukan di acara pameran seperti mall, kantor pemerintahan dan sebagainya. Namun proses pembelian masih dilakukan secara offline dan pendataan masih dilakukan secara manual. Tujuannya dapat mengetahui penerapan data mining dengan menggunakan algoritma Naive Bayes dalam bentuk klasifikasi produk minat maupun tidak dan hasil akurasi data terhadap Restock pembelian tenun. Data yang digunakan pada sistem transaksi sebanyak 1988 data, sedangkan transaksi detail 9844 data dalam waktu 12 bulan terhitung sejak tanggal 1 januari 2020 hingga tanggal 31 desember 2020. Untuk mempermudah sebuah pengolahan data dalam perbulan, total barang sebanyak 55 barang dikalikan selama 12 bulan dengan total 660 data (dalam 12 bulan). Data mining merupakan bentuk penggalian data dalam mengklasifikasi pada sebuah data yang jumlahnya banyak, menggunakan tool RapidMiner yang diterapkan pada framework laravel dan algoritma Naive Bayes merupakan metode klasifikasi yang banyak digunakan karena sederhana dan akurasi yang tinggi dalam mengklasifikasi data. Algoritma Naïve Bayes dapat memprediksi peluang pembelian yang akan datang berdasarkan pengalaman sebelumnya."
http://jurusan.tik.pnj.ac.id/repositori/dok/697,Teknik Informatika,"Deep Learning, Python, You Only Look Once, Microframework Flask, OpenCV",DETEKSI HELM SEPEDA MOTOR BERBASIS WEB DENGAN ALGORITMA YOU ONLY LOOK ONCE (YOLO),"Helm adalah pelindung yang dikhususkan untuk kepala. Kelalaian dalam menggunakan helm adalah yang paling sering terjadi dan yang bisa mengakibatkan kerusakan fatal. Oleh karena itu dibuatlah program yang dapat mengidentifikasi pengguna helm pada pengendara sepeda motor. Pada proses identifikasi data masalah yang sering dialami adalah pengenalan karakteristik helm. Dalam penelitian ini akan dilakukan filter agar dapat mengenali karakteristik dari helm. Penelitian ini menggunakan algoritma You Only Look Once (YOLO), microframework flask, dan library OpenCV. Algoritma YOLO digunakan untuk mencari region dari helm. Microframework flask digunakan untuk membangun website. Dan library OpenCV digunakan untuk mengolah gambar. Hasil program dari penelitian ini akan mengidentifikasi pengguna helm dan tidak menggunakan helm dalam gambar. Akurasi yang didapatkan antara kelas dengan helm dan kelas tanpa helm adalah 94%."
http://jurusan.tik.pnj.ac.id/repositori/dok/699,Teknik Informatika,"SPK, AHP, Laravel",Sistem Pendukungu Keputusan Penerimaan Pegawai PT. Airlangga Group Menggunakan Metode Analytical Hierarchy Process (AHP),"Penerimaan Pegawai merupakan suatu proses seleksi pelamar (calon pegawai) yang mendaftar pada suatu perusahaan untuk mengisi lowongan pekerjaan yang ada. PT Airlangga Group seringkali membuka lowongan untuk mengisi posisi/unit yang kosong. Dalam proses seleksi PT Airlangga Group masih menggunakan perhitungan manual. Berdasarkan sistem penerimaan pegawai yang berjalan saat ini tentunya kurang efisien dalam menyeleksi dan mengevaluasi pegawai. Untuk membantu proses penyeleksian pegawai pada PT Airlangga Group digunakan sebuah Sistem Pendukung Keputusan (SPK). Sistem Pendukung Keputusan Penerimaan Pegawai dibangun menggunakan bahasa pemrograman PHP dengan framework CodeIgniter dan database MySQL. Proses perhitungan hasil seleksi menggunakan metode Analytic Hierarchy Process (AHP) berdasarkan kriteria yang telah ditentukan. Kriteria yang digunakan yakni Umur, Keahlian, Pengalaman Kerja, Penampilan, Test, dan Wawancara. Sistem Pendukung Keputusan yang dihasilkan dalam penelitian ini dapat menampilkan peringkat hasil seleksi dan menentukan hasil penerimaan pegawai berdasarkan setiap lowongan sehingga dapat dijadikan solusi atau bahan pertimbangan dalam proses penerimaan pegawai."
http://jurusan.tik.pnj.ac.id/repositori/dok/700,Teknik Informatika,"Crowdfunding, Black-Box Testing, Donasi, Laravel, Website",SISTEM INFORMASI MANAJEMEN PENGGALANGAN DONASI MENGGUNAKAN METODE CROWDFUNDING,"Saat ini terdapat Lembaga Kesejahteraan Sosial Anak (LKSA) yang belum menerapkan sistem informasi yang mendukung dalam pengelolaan data terutama pada kegiatan donasi masih dilakukan secara manual dan tidak transparan dalam penyaluran donasinya, sehingga donatur tidak tahu manfaat dana yang akan didonasikan, salah satunya yaitu pada Yayasan Sayap Ibu. Penyampaian informasi donasi pada Yayasan Sayap Ibu dilakukan melalui sosial media dan transaksi donasi oleh donatur dilakukan dengan transfer bank melalui rekening atau dapat mengunjungi website resmi-nya, sehingga kegiatan transaksi dan penyampaian informasi kebutuhan donasi dilakukan pada media yang berbeda. Kegiatan donasi yang dilakukan Yayasan Sayap Ibu juga tidak bersifat transparansi sehingga masyarakat tidak tahu pengalokasian dana yang didonasikannya. Maka dari itu, pada penelitian ini dibuatlah Sistem Informasi Manajemen berbasis web sebagai media untuk berdonasi dengan metode Crowdfunding berbasis donasi dan manajemen data donasi. Sistem yang dibuat berbasis website dengan menggunakan framework Laravel dan database MySql. Metode pengujian yang digunakan pada website ini adalah metode Black Box Testing dan UAT (User Acceptance)."
http://jurusan.tik.pnj.ac.id/repositori/dok/701,Teknik Informatika,"Sistem Inventaris Barang, Waterfall , UML, Karang Taruna.",RANCANG BANGUN SISTEM INVENTARIS DAN PENYEWAAN KARANG TARUNA BERBASIS WEBSITE (Studi Kasus : Karang Taruna Jatisampurna),"Penelitian ini bertujuan untuk menguji pengaruh rancang bangun sistem inventaris barang menggunakan teknik Labelling berbasis Website terhadap efektifitas dan efisiensi kinerja Karang Taruna. Khususnya, sisi inventaris barang. Penelitian ini menggunakan metodologi studi literatur, survei dan wawancara peneliti yang digunakan untuk menampung permintaan dari pengguna, sedangkan dalam pengembangan piranti lunak (software) peneliti menggunakan metode waterfall dengan diagram UML. Sistem ini dibangun berbasiskan web. Selain itu, beberapa tools yang peneliti gunakan diantaranya apache sebagai web server, HTML sebagai script view, PHP sebagai script logic, dan MYSQL sebagai basisdata. Hasil pengujian sistem yang dilakukan oleh pengurus menyimpulkan bahwa proses input dan output yang dihasilkan telah sesuai dengan permintaan dan berjalan dengan baik"
http://jurusan.tik.pnj.ac.id/repositori/dok/702,Teknik Informatika,"adjust cosine similarity, collaborative filtering item-based, mean absolute error, weighted sum, sistem rekomendasi",PENERAPAN METODE COLLABORATIVE FILTERING ITEM-BASED UNTUK PEMILIHAN SPAREPART SEPEDA MOTOR,"Sepeda motor merupakan salah satu alat transportasi yang pengunaannya cukup banyak digunakan pada negara Indonesia. Penggunaan sepeda motor pun tidak lepas dari kerusakan-kerusakan sparepart. Pada kasus ini, peneliti membuat rancang bangun website e-commerce dengan sistem rekomendasi yang menerapkan metode Collaborative Filtering Item-Based yang didalamnya terdapat algoritma adjust cosine similarity dan weighted sum untuk nilai prediksinya. Dengan adanya website ini akan memudahkan pengguna sepeda motor dalam memilih maupun mencari sparepart yang diinginkan. Metode Collaborative Filtering Item-Based dimana sistem akan mencari kesamaan item dari rating tiap produk yang diberikan customer dan menghasilkan rekomendasi. Pengujian sistem rekomendasi Collaborative Filtering Item-Based dihitung menggunakan Mean Absolute Error (MAE) dan mendapatkan hasil sebesar 0.075407257. Oleh karena itu, dapat disimpulkan bahwa metode Collbarative Filtering ini dapat membantu dalam memberikan rekomendasi."
http://jurusan.tik.pnj.ac.id/repositori/dok/703,Teknik Informatika,"Android Studio, Flutter, Dart, Metode AHP",Rancang Bangun Aplikasi Pemilihan Fotografer Berbasis Android,"Fotografi masuk ke Indonesia dari tahun 1857, sampai sekarang peminat fotografi banyak sekali diminati oleh kalangan dapat dilihat dari banyaknya bermunculan komunitas-komunitas fotografi, forum-forum fotografi dan sebagainya, belakangan ini orang yang sudah menggeluti dibidang fotografi tidak tahu untuk menaruh wadah yang telah diasah oleh mereka, sungguh amat disayangkan jika tidak ada media penyaluran bakat mereka. Bukan hanya fotografer, customer yang menginginkan kenangan manis, moment-moment terbaik, tertangkap media cahaya lalu dipantulkan dengan cermin atau bisa disebut dengan kamera memerlukan bantuan profesi dibidang fotografi, maka dari itu sistem ini bertujuan membantu fotografer maupun customer untuk menemukan kebutuhannya. Sistem ini terdapat dua jenis tipe penguna diantaranya admin, fotografer dan customer. Aplikasi tersebut dikembangkan dengan berbasis android dan menggunakan framework Flutter. Metode yang digunakan untuk penelitian ini adalah menggunakan Analytical Hierarchy Process(AHP). Kriteria dari penilaian AHP dalam aplikasi tersebut adalah portofolio dan penilaian."
http://jurusan.tik.pnj.ac.id/repositori/dok/708,Teknik Informatika,"Apriori, Aturan Asosiasi, Sistem Rekomendasi, Loyalty",RANCANG BANGUN APLIKASI LOYALTY KEDAI KOPI DAN SISTEM REKOMENDASI PRODUK DENGAN METODE APRIORI BERBASIS ANDROID,"Pertumbuhan kedai kopi di Indonesia meningkat pesat, dimana ada 2950 gerai pada kuartal ke-tiga tahun 2019, data ini meningkat tiga kali lipat dibandingkan pada tahun 2016. Konsumsi domestik kopi di Indonesia ini pun meningkat sebesar 13,9 persen pertahun melebihi rata-rata dunia yaitu 8 persen. 6 dari 10 orang juga menjawab suka membeli kopi kekinian seperti kedai coffee to go. Lumos Coffee adalah salah satu kedai yang berbasis coffee to go, dengan tingginya saingan dan kekhawatiran dari pihak Lumos terhadap loyalitas pelanggan maka dibangunlah aplikasi loyalty dimana data pelanggan dapat dimiliki oleh pihak Lumos serta sistem rekomendasi sebagai informasi terhadap produk-produk yang ada di Lumos Coffee. Aplikasi yang dibuat membuat customer dapat melakukan klaim transaksi terhadap transaksi yang sudah mereka lakukan secara on-site, serta sistem rekomendasi yang berfungsi menampilkan produk terkait terhadap transaksi yang mereka lakukan. 3 dari 4 kali pengujian model berhasil menerapkan sistem rekomendasi berdasarkan aturan asosiasi yang dibangun dengan metode apriori. Pengujian fitur yang dilakukan dari 45 case pun lolos sebanyak 41 case atau sebesar 91,1 persen."
http://jurusan.tik.pnj.ac.id/repositori/dok/709,Teknik Informatika,"Certainty Factor, Diagnosis, Psikolog",RANCANG BANGUN SISTEM PAKAR DIAGNOSIS TINGKAT STRES SISWA SD PADA PELAKSANAAN PEMBELAJARAN JARAK JAUH MASA PANDEMI DENGAN METODE CERTAINTY FACTOR BERBASIS WEBSITE (STUDI KASUS SD WIDYA DUTA KELAS 4 – 6 SD),"Pembelajaran jarak jauh di masa pandemi ini membuat pelajar di Indonesia mengalami rasa jenuh dan rasa tertekan, terutama anak usia jenjang SD. Hal tersebut dapat menyebabkan terjadinya stres. Data yang diperoleh dari survei penilaian cepat yang dilakukan oleh Satgas Penanganan Covid-19 (BNPB, 2020) menunjukkan bahwa 47% anak Indonesia merasa bosan di rumah, 35% merasa khawatir ketinggalan pelajaran, 15% anak merasa tidak aman, 20% anak merindukan teman-temannya, dan 10% anak merasa khawatir tentang kondisi ekonomi keluarga. Penelitian ini bertujuan menyusun sebuah sistem pakar yang digunakan untuk diagnosis tingkat stres, dimana pengguna bisa mendiagnosis sendiri berdasarkan gejala yang dirasakannya. Aplikasi dirancang berbasis web, Aplikasi ini akan menirukan keahlian dari pakar (Psikolog Anak dan Remaja) dengan metode Certainty Factor untuk memberikan ouput berupa tingkat stres, penyebab dan solusi."
http://jurusan.tik.pnj.ac.id/repositori/dok/711,Teknik Informatika,"PHP, Laravel, Dijkstra, Google Maps API, Website",RANCANG BANGUN WEBSITE PENENTUAN RUTE TERCEPAT UNTUK PENGIRIMAN BARANG PADA PT.X MENGGUNAKAN ALGORITMA DIJKSTRA,"PT.X adalah perusahaan yang bergerak dibidang produksi barang kimia. pernyataan dari pemilik perusahaan ini menjelaskan bahwa dalam proses penentuan rute pengiriman barang masih meraba-raba sehingga setiap kali pengiriman barang, rute yang ditentukan masih berbeda-beda dengan pingiriman sebelumnya. Dalam penentuan rute pengiriman yang ditentukan masih melalui jalan yang kurang efektif dan perusahaan tidak mengetahui supir telah melewati jalur rute apa saja. Pada pembuatan sistem ini akan melakukan pembuatan Sistem Informasi online berbasis website yang mampu memberikan jalur rute terbaik untuk pengiriman barang pada PT.X. Sistem Informasi online yang dibuat menggunakan bahasa pemograman PHP dan framework Laravel dengan Google Maps API. Pada sistem ini menggunakan algoritma Dijkstra, Dijkstra merupakan salah satu algoritma yang efektif untuk menentukan jalur terpendek dari satu lokasi ke lokasi lain. Pada pengujian hasil jarak tempuh antara hasil perhitungan aplikasi dan cara manual mendapatkan hasil yang sama sehingga dapat dikatakan valid. Perhitungan biaya bahan bakar antara hasil dari aplikasi dan hasil perusahaan mendapatkan perbandingan yang berbeda, biaya bahan bakar pada hasil aplikasi lebih besar dibandingkan dengan perusahaan dikarenakan jalur rute dari aplikasi melewati beberapa cabang terlebih dahulu sedangkan dengan perusahan tidak melewati beberapa cabang terlebih dahulu sehingga jika menggunakan hasil jalur rute aplikasi maka perusahaan dapat mengirimkan barang sekaligus ke beberapa cabang."
http://jurusan.tik.pnj.ac.id/repositori/dok/712,Teknik Informatika,"Sembako, E-Commerce, Laravel, Blackbox Testing",RANCANG BANGUN APLIKASI PERBANDINGAN HARGA SEMBAKO PADA BEBERAPA E-COMMERCE BERBASIS WEBSITE,"Seiring dengan berkembangnya teknologi, terbentuklah berbagai macam ecommerce. Dengan adanya e-commerce, memudahkan pembeli dalam melakukan transaksi jual beli secara online. Namun harga dari tiap e-commerce berbedabeda. Sehingga membuat pembeli bingung harus berbelanja di e-commerce mana. Pembeli akan memilih e-commerce yang menawarkan harga yang lebih murah dengan barang yang sama. Terutama dengan harga sembako, pembeli akan mencari sembako dengan harga termurah. Oleh karena itu, perlu dirancang aplikasi perbandingan harga sembako dari beberapa e-commerce berbasis website dengan harapan dapat memudahkan pembeli dalam membandingkan harga sembako dari beberapa e-commerce. Aplikasi ini akan dibangun menggunakan framework Laravel dengan metode pengembangan sistem menggunakan waterfall. Metode pengujian yang dilakukan menggunakan Blackbox Testing."
http://jurusan.tik.pnj.ac.id/repositori/dok/713,Teknik Informatika,"Laravel, K-Means, Klasterisasi, Covid-19, Bogor",Penerapan Algoritma K-Means Klasterisasi Persebaran Virus Corona (Covid-19) di Bogor Berbasis Website,"Virus ini pertama kali ditemukan di China pada Desember 2019 di Provinsi Wuhan. Penyakit Coronavirus merupakan jenis penyakit baru yang belum pernah ditemukan sebelumnya. Gejala yang dirasakan orang yang terinfeksi virus antara lain gangguan pernapasan, demam tinggi, bau tidak sedap, rasa tidak efektif sama sekali, dan sesak napas. Masa inkubasi rata-rata 6-8 hari, dan masa inkubasi terlama adalah 14 hari. Sejak Maret 2020, Indonesia telah mencatat total 1.511.712 kasus positif virus corona, ketika Presiden Republik Indononesia Joko Widodo mengumumkan terdapat dua WNI yang terjangkit virus corona, yakni perempuan berusia 31 dan 64 tahun. Di antara kasus positif, 1.348.330 pasien sembuh dan 40.858 kematian. Berdasarkan sumber dari (covid19.go.id, 2020), Indonesia menjadi penyumbang terbesar virus corona, antara lain DKI Jakarta, Jawa Barat, Jawa Tengah, dan Jawa Timur. Penelitian ini diharapkan dapat mengklustering penyebaran virus corona di Kota Bogor berdasarkan jumlah Discarded, masih dikarantina, masih sakit, sembuh atau selesai isolasi dan meninggal. Pengelompokan ini menggunakan metode K-Means yang mengelompokkan data menjadi beberapa cluster berdasarkan kesamaan datanya. Algoritma K-Means itu sendiri merupakan algoritma yang mengelompokkan data berdasarkan titik pusat klaster (centroid) yang terdekat dengan data. Tujuan algoritma K-Means itu sendiri adalah pengelompokkan data dengan kemiripan data dalam satu klaster."
http://jurusan.tik.pnj.ac.id/repositori/dok/714,Teknik Informatika,"Analytical Hierarchy Process, penyediaan barang, sistem pendukung keputusan",Pembuatan Sistem Pengambilan Keputusan Penyediaan Barang Menggunakan Metode Analytical Hierarchy Process,"Penyediaan barang menjadi salah satu aktivitas utama dalam suatu perusahaan dagang karena jalannya penjualan dapat dilihat dari keluar masuknya barang. Penentuan jumlah persediaan barang tentunya bukan suatu hal yang mudah untuk diputuskan dan juga dibutuhkan pengelolaan sebaik-baiknya seperti pengelolaan barang. Terdapat beberapa faktor yang menentukan keputusan tersebut, seperti stok, keuntungan bersih, pennjualan pada periode saat ini, dan jumlah daftar keinginan dari pembeli. Oleh karena itu, dibutuhkan suatu sistem pengambilan keputusan dalam penyediaan barang dengan menerapkan metode Analytical Hierarchy Process (AHP). Metode AHP merupakan metode yang bersifat hierarki fungsional yang berfungsi untuk memecahkan masalah kompleks dan tidak terstruktur. Metode AHP dapat digunakan untuk menentukan prioritas penyediaan barang dengan cukup konsisten"
http://jurusan.tik.pnj.ac.id/repositori/dok/716,Teknik Informatika,"Website, Laravel, Point of Sales, UMKM",Sistem Informasi Point of Sale untuk Toko Berbasis Website Menggunakan Framework Laravel,"Pertumbuhan Usaha Mikro Kecil dan Menengah (UMKM) yang diatur didalam perundang-undangan Nomor 20 Tahun 2008, memiliki kontribusi terbanyak dalam perkembangan perekonomian di Indonesia yaitu sebanyak 99,62% dari total usaha yang ada pada tahun 2021 khususnya pada bagian sektor Bisnis Ritel, terutama dalam perdagangan grosiran dan eceran. Tak sedikit yang menjalankan bisnisnya masih dalam bentuk komersial atau secara tradisional yang mana hal tersebut memiliki resiko terjadi kesalahan dalam pengoperasian bisnis dan dapat merugikan bisnis. Untuk menyelesaikan permasalahan tersebut, maka bisnis ritel dituntut untuk bisa beradaptasi dengan perkembangan teknologi informatika yang pesat untuk memastikan keberlangsungan bisnisnya. Solusi yang bisa dilakukan adalah dengan mengimplemenkan Sistem Informasi Point of Sale (PoS) berbasis Website. Sistem ini dirancang untuk membantu pemilik bisnis dalam memanajemen penjualan, pembelian, pemantauan inventaris sacara real-time dan pelaporan transaksi. Pembuatan Sistem Informasi ini dikembangkan menggunakan Framework Laravel dan menggunakan Database MySQL dengan metode pengembangan yang dilakukan adalah Metode Prototype. Pengujian dilakukan menggunakan metode Black Box Testing untuk memastikan sistem tidak ada error atau bug dan berjalan sebagaimana mestinya. Diharapkan dengan implementasi Sistem Informasi PoS ini dapat memudahkan pemilik usaha menjalankan operasional bisnisnya."
http://jurusan.tik.pnj.ac.id/repositori/dok/24,Teknik Multimedia dan Jaringan,"evaluasi dosen mahasiswa, hash SHA-1, one time password, two-factor authentication",Rancang Bangun One Time Password Login Page Website Evaluasi Dosen oleh Mahasiswa pada Politeknik Negeri Jakarta,"Keamanan ganda terhadap akun merupakan salah satu hal penting pada sebuah website. Sebuah metode yang sudah banyak digunakan adalah two-factor authentication (2FA). Metode ini dapat diterapkan terhadap website evaluasi dosen mahasiswa (EDOM) pada Politeknik Negeri Jakarta yang menggunakan kombinasi dari dua faktor yang berbeda, yaitu sesuatu yang diketahui mahasiswa dan sesuatu yang dimiliki mahasiswa. Salah satu penerapan 2FA ini adalah one time password (OTP). Pengamanan menggunakan OTP ini dibangkitkan dengan hash SHA-1 terhadap sesuatu yang diketahui oleh mahasiswa (NIM dan password). Hasil dari hashing tersebut adalah 160 bit mengandung string dan numerik, yang selanjutnya akan diambil enam digit menjadi sebuah kode untuk autentikasi. Kode OTP tersebut akan diterima melalui email oleh mahasiswa dan hanya akan dimiliki oleh mahasiswa."
